bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
New Zealand,Sri Lanka,102,1,11.2,38,1,182
New Zealand,Sri Lanka,102,1,11.3,38,1,182
New Zealand,Sri Lanka,103,1,11.4,38,1,182
New Zealand,Sri Lanka,104,1,11.5,38,1,182
New Zealand,Sri Lanka,105,1,11.6,38,1,182
New Zealand,Sri Lanka,106,1,12.1,38,1,182
New Zealand,Sri Lanka,107,1,12.2,38,1,182
New Zealand,Sri Lanka,108,1,12.3,38,1,182
New Zealand,Sri Lanka,109,1,12.4,38,1,182
New Zealand,Sri Lanka,110,1,12.5,38,1,182
New Zealand,Sri Lanka,111,1,12.6,35,1,182
New Zealand,Sri Lanka,112,1,13.1,34,1,182
New Zealand,Sri Lanka,113,1,13.2,34,1,182
New Zealand,Sri Lanka,114,1,13.3,35,1,182
New Zealand,Sri Lanka,115,1,13.4,32,1,182
New Zealand,Sri Lanka,116,1,13.5,32,1,182
New Zealand,Sri Lanka,117,1,13.6,32,1,182
New Zealand,Sri Lanka,118,1,14.1,33,1,182
New Zealand,Sri Lanka,119,1,14.2,34,1,182
New Zealand,Sri Lanka,120,1,14.3,29,1,182
New Zealand,Sri Lanka,121,1,14.4,26,1,182
New Zealand,Sri Lanka,127,1,14.5,31,1,182
New Zealand,Sri Lanka,131,1,14.6,34,1,182
New Zealand,Sri Lanka,131,2,15.1,32,2,182
New Zealand,Sri Lanka,132,2,15.2,32,2,182
New Zealand,Sri Lanka,133,2,15.3,32,2,182
New Zealand,Sri Lanka,133,2,15.4,32,2,182
New Zealand,Sri Lanka,134,2,15.5,33,1,182
New Zealand,Sri Lanka,135,2,15.6,34,1,182
New Zealand,Sri Lanka,135,3,16.1,33,2,182
New Zealand,Sri Lanka,137,3,16.2,35,2,182
New Zealand,Sri Lanka,138,3,16.3,36,2,182
New Zealand,Sri Lanka,142,3,16.4,39,2,182
New Zealand,Sri Lanka,146,3,16.5,42,2,182
New Zealand,Sri Lanka,147,3,16.6,42,2,182
New Zealand,Sri Lanka,151,3,17.1,45,2,182
New Zealand,Sri Lanka,152,3,17.2,45,2,182
New Zealand,Sri Lanka,156,3,17.3,48,2,182
New Zealand,Sri Lanka,156,3,17.4,47,2,182
New Zealand,Sri Lanka,162,3,17.5,52,2,182
New Zealand,Sri Lanka,163,3,17.6,52,2,182
New Zealand,Sri Lanka,163,3,18.1,51,2,182
New Zealand,Sri Lanka,163,4,18.2,50,3,182
New Zealand,Sri Lanka,164,4,18.3,50,3,182
New Zealand,Sri Lanka,165,4,18.4,50,3,182
New Zealand,Sri Lanka,167,4,18.5,51,3,182
New Zealand,Sri Lanka,168,4,18.6,51,3,182
New Zealand,Sri Lanka,172,4,19.1,54,3,182
New Zealand,Sri Lanka,173,4,19.2,54,3,182
New Zealand,Sri Lanka,179,4,19.3,59,3,182
New Zealand,Sri Lanka,180,4,19.4,59,3,182
New Zealand,Sri Lanka,181,4,19.5,54,3,182
New Zealand,Sri Lanka,182,4,19.5,51,3,182
New Zealand,Sri Lanka,182,4,19.6,51,2,182
Sri Lanka,New Zealand,0,0,0.1,0,0,142
Sri Lanka,New Zealand,1,0,0.2,1,0,142
Sri Lanka,New Zealand,1,0,0.3,1,0,142
Sri Lanka,New Zealand,1,0,0.4,1,0,142
Sri Lanka,New Zealand,1,0,0.5,1,0,142
Sri Lanka,New Zealand,2,0,0.6,2,0,142
Sri Lanka,New Zealand,3,0,1.1,3,0,142
Sri Lanka,New Zealand,7,0,1.2,7,0,142
Sri Lanka,New Zealand,9,0,1.3,9,0,142
Sri Lanka,New Zealand,10,0,1.4,10,0,142
Sri Lanka,New Zealand,11,0,1.5,11,0,142
Sri Lanka,New Zealand,11,1,1.6,11,1,142
Sri Lanka,New Zealand,11,1,2.1,11,1,142
Sri Lanka,New Zealand,12,1,2.2,12,1,142
Sri Lanka,New Zealand,13,1,2.3,13,1,142
Sri Lanka,New Zealand,14,1,2.4,14,1,142
Sri Lanka,New Zealand,14,1,2.5,14,1,142
Sri Lanka,New Zealand,14,1,2.6,14,1,142
Sri Lanka,New Zealand,18,1,3.1,18,1,142
Sri Lanka,New Zealand,18,1,3.2,18,1,142
Sri Lanka,New Zealand,19,1,3.3,19,1,142
Sri Lanka,New Zealand,19,1,3.4,19,1,142
Sri Lanka,New Zealand,20,1,3.5,20,1,142
Sri Lanka,New Zealand,24,1,3.6,24,1,142
Sri Lanka,New Zealand,24,1,4.1,24,1,142
Sri Lanka,New Zealand,25,1,4.2,25,1,142
Sri Lanka,New Zealand,27,1,4.3,27,1,142
Sri Lanka,New Zealand,28,1,4.4,28,1,142
Sri Lanka,New Zealand,28,1,4.5,28,1,142
Sri Lanka,New Zealand,28,1,4.6,28,1,142
Sri Lanka,New Zealand,32,1,5.1,32,1,142
Sri Lanka,New Zealand,33,1,5.2,32,1,142
Sri Lanka,New Zealand,33,2,5.3,32,2,142
Sri Lanka,New Zealand,33,2,5.4,32,2,142
Sri Lanka,New Zealand,37,2,5.5,36,2,142
Sri Lanka,New Zealand,37,2,5.6,35,2,142
Sri Lanka,New Zealand,37,2,6.1,34,2,142
Sri Lanka,New Zealand,37,2,6.2,30,2,142
Sri Lanka,New Zealand,39,2,6.3,30,2,142
Sri Lanka,New Zealand,39,3,6.4,29,3,142
Sri Lanka,New Zealand,39,3,6.5,28,3,142
Sri Lanka,New Zealand,39,3,6.6,28,2,142
Sri Lanka,New Zealand,39,3,7.1,28,2,142
Sri Lanka,New Zealand,40,3,7.2,28,2,142
Sri Lanka,New Zealand,40,3,7.3,27,2,142
Sri Lanka,New Zealand,40,3,7.4,26,2,142
Sri Lanka,New Zealand,41,3,7.5,27,2,142
Sri Lanka,New Zealand,42,3,7.6,28,2,142
Sri Lanka,New Zealand,43,3,8.1,25,2,142
Sri Lanka,New Zealand,49,3,8.2,31,2,142
Sri Lanka,New Zealand,55,3,8.3,36,2,142
Sri Lanka,New Zealand,57,3,8.4,38,2,142
Sri Lanka,New Zealand,57,3,8.5,37,2,142
Sri Lanka,New Zealand,57,3,8.6,33,2,142
Sri Lanka,New Zealand,58,3,9.1,34,2,142
Sri Lanka,New Zealand,62,3,9.2,37,2,142
Sri Lanka,New Zealand,63,3,9.3,36,2,142
Sri Lanka,New Zealand,63,4,9.4,35,3,142
Sri Lanka,New Zealand,63,4,9.5,35,3,142
Sri Lanka,New Zealand,64,4,9.6,36,3,142
Sri Lanka,New Zealand,64,4,10.1,32,3,142
Sri Lanka,New Zealand,65,4,10.2,32,3,142
Sri Lanka,New Zealand,66,4,10.2,33,2,142
Sri Lanka,New Zealand,66,5,10.3,33,3,142
Sri Lanka,New Zealand,67,5,10.4,30,3,142
Sri Lanka,New Zealand,67,5,10.5,30,3,142
Sri Lanka,New Zealand,67,5,10.6,30,3,142
Sri Lanka,New Zealand,68,5,11.1,31,3,142
Sri Lanka,New Zealand,69,5,11.2,30,3,142
Sri Lanka,New Zealand,70,5,11.3,31,2,142
Sri Lanka,New Zealand,70,6,11.4,31,3,142
Sri Lanka,New Zealand,71,6,11.5,32,3,142
Sri Lanka,New Zealand,71,6,11.6,32,3,142
Sri Lanka,New Zealand,71,6,12.1,31,3,142
Sri Lanka,New Zealand,72,6,12.2,32,3,142
Sri Lanka,New Zealand,73,6,12.3,33,3,142
Sri Lanka,New Zealand,73,6,12.4,32,3,142
Sri Lanka,New Zealand,74,6,12.5,32,3,142
Sri Lanka,New Zealand,75,6,12.6,32,3,142
Sri Lanka,New Zealand,76,6,13.1,27,3,142
Sri Lanka,New Zealand,77,6,13.2,22,3,142
Sri Lanka,New Zealand,78,6,13.3,21,3,142
Sri Lanka,New Zealand,79,6,13.4,22,3,142
Sri Lanka,New Zealand,80,6,13.5,23,3,142
Sri Lanka,New Zealand,80,6,13.6,22,3,142
Sri Lanka,New Zealand,86,6,14.1,24,3,142
Sri Lanka,New Zealand,87,6,14.2,24,3,142
Sri Lanka,New Zealand,88,6,14.3,25,2,142
Sri Lanka,New Zealand,92,6,14.4,29,2,142
Sri Lanka,New Zealand,96,6,14.5,32,2,142
Sri Lanka,New Zealand,97,6,14.6,33,2,142
Sri Lanka,New Zealand,98,6,15.1,33,2,142
Sri Lanka,New Zealand,98,7,15.2,32,3,142
Sri Lanka,New Zealand,102,7,15.3,36,2,142
Sri Lanka,New Zealand,103,7,15.4,36,2,142
Sri Lanka,New Zealand,103,7,15.5,36,2,142
Sri Lanka,New Zealand,103,8,15.6,36,3,142
Sri Lanka,New Zealand,105,8,16.1,37,3,142
Sri Lanka,New Zealand,106,8,16.2,37,3,142
Sri Lanka,New Zealand,106,8,16.3,36,3,142
Sri Lanka,New Zealand,107,8,16.4,37,2,142
Sri Lanka,New Zealand,107,8,16.5,36,2,142
Sri Lanka,New Zealand,108,8,16.6,37,2,142
Sri Lanka,New Zealand,108,8,17.1,37,2,142
Sri Lanka,New Zealand,109,8,17.2,37,2,142
Sri Lanka,New Zealand,113,8,17.3,40,2,142
Sri Lanka,New Zealand,114,8,17.4,41,2,142
Sri Lanka,New Zealand,116,8,17.5,42,2,142
Sri Lanka,New Zealand,117,8,17.6,42,2,142
Sri Lanka,New Zealand,118,8,18.1,42,2,142
Sri Lanka,New Zealand,119,8,18.1,42,2,142
Sri Lanka,New Zealand,120,8,18.1,42,2,142
Sri Lanka,New Zealand,120,8,18.2,41,2,142
Sri Lanka,New Zealand,121,8,18.3,41,2,142
Sri Lanka,New Zealand,127,8,18.4,47,2,142
Sri Lanka,New Zealand,128,8,18.5,42,2,142
Sri Lanka,New Zealand,128,8,18.6,41,2,142
Sri Lanka,New Zealand,132,8,19.1,44,2,142
Sri Lanka,New Zealand,136,8,19.2,44,2,142
Sri Lanka,New Zealand,137,8,19.3,41,2,142
Sri Lanka,New Zealand,138,8,19.4,41,2,142
Sri Lanka,New Zealand,142,8,19.5,44,2,142
Sri Lanka,New Zealand,142,8,19.6,44,1,142
Pakistan,New Zealand,0,0,0.1,0,0,171
Pakistan,New Zealand,0,0,0.2,0,0,171
Pakistan,New Zealand,0,0,0.3,0,0,171
Pakistan,New Zealand,0,0,0.4,0,0,171
Pakistan,New Zealand,0,0,0.5,0,0,171
Pakistan,New Zealand,0,0,0.6,0,0,171
Pakistan,New Zealand,1,0,1.0,1,0,171
Pakistan,New Zealand,1,0,1.1,1,0,171
Pakistan,New Zealand,1,0,1.2,1,0,171
Pakistan,New Zealand,2,0,1.3,2,0,171
Pakistan,New Zealand,2,0,1.4,2,0,171
Pakistan,New Zealand,2,0,1.5,2,0,171
Pakistan,New Zealand,6,0,1.6,6,0,171
Pakistan,New Zealand,7,0,2.0,7,0,171
Pakistan,New Zealand,7,0,2.1,7,0,171
Pakistan,New Zealand,7,0,2.2,7,0,171
Pakistan,New Zealand,7,0,2.3,7,0,171
Pakistan,New Zealand,7,0,2.4,7,0,171
Pakistan,New Zealand,11,0,2.5,11,0,171
Pakistan,New Zealand,11,0,2.6,11,0,171
Pakistan,New Zealand,12,0,3.1,12,0,171
Pakistan,New Zealand,13,0,3.2,13,0,171
Pakistan,New Zealand,17,0,3.3,17,0,171
Pakistan,New Zealand,21,0,3.4,21,0,171
Pakistan,New Zealand,23,0,3.5,23,0,171
Pakistan,New Zealand,23,0,3.6,23,0,171
Pakistan,New Zealand,23,0,4.1,23,0,171
Pakistan,New Zealand,27,0,4.2,27,0,171
Pakistan,New Zealand,33,0,4.3,33,0,171
Pakistan,New Zealand,33,1,4.4,33,1,171
Pakistan,New Zealand,34,1,4.5,34,1,171
Pakistan,New Zealand,34,1,4.6,34,1,171
Pakistan,New Zealand,38,1,5.1,38,1,171
Pakistan,New Zealand,42,1,5.2,42,1,171
Pakistan,New Zealand,42,1,5.3,42,1,171
Pakistan,New Zealand,48,1,5.4,48,1,171
Pakistan,New Zealand,48,1,5.5,47,1,171
Pakistan,New Zealand,52,1,5.6,51,1,171
Pakistan,New Zealand,52,2,6.1,51,2,171
Pakistan,New Zealand,52,2,6.2,50,2,171
Pakistan,New Zealand,52,2,6.3,50,2,171
Pakistan,New Zealand,53,2,6.4,51,2,171
Pakistan,New Zealand,53,2,6.5,47,2,171
Pakistan,New Zealand,54,2,6.6,47,2,171
Pakistan,New Zealand,55,2,7.1,48,2,171
Pakistan,New Zealand,56,2,7.2,49,2,171
Pakistan,New Zealand,56,2,7.3,49,2,171
Pakistan,New Zealand,57,2,7.4,50,2,171
Pakistan,New Zealand,58,2,7.5,47,2,171
Pakistan,New Zealand,58,2,7.6,47,2,171
Pakistan,New Zealand,58,2,8.1,46,2,171
Pakistan,New Zealand,58,2,8.2,45,2,171
Pakistan,New Zealand,59,2,8.3,42,2,171
Pakistan,New Zealand,60,2,8.4,39,2,171
Pakistan,New Zealand,62,2,8.5,39,2,171
Pakistan,New Zealand,63,2,8.6,40,2,171
Pakistan,New Zealand,63,2,9.1,40,2,171
Pakistan,New Zealand,69,2,9.2,42,2,171
Pakistan,New Zealand,73,2,9.3,40,2,171
Pakistan,New Zealand,75,2,9.4,42,1,171
Pakistan,New Zealand,76,2,9.5,42,1,171
Pakistan,New Zealand,77,2,9.6,43,1,171
Pakistan,New Zealand,78,2,10.1,40,1,171
Pakistan,New Zealand,78,2,10.2,36,1,171
Pakistan,New Zealand,78,2,10.3,36,1,171
Pakistan,New Zealand,78,3,10.4,30,2,171
Pakistan,New Zealand,79,3,10.5,31,2,171
Pakistan,New Zealand,80,3,10.6,28,2,171
Pakistan,New Zealand,81,3,11.1,29,1,171
Pakistan,New Zealand,87,3,11.2,35,1,171
Pakistan,New Zealand,87,3,11.3,35,1,171
Pakistan,New Zealand,88,3,11.4,35,1,171
Pakistan,New Zealand,89,3,11.5,36,1,171
Pakistan,New Zealand,90,3,11.6,36,1,171
Pakistan,New Zealand,91,3,12.1,36,1,171
Pakistan,New Zealand,92,3,12.2,36,1,171
Pakistan,New Zealand,92,3,12.3,36,1,171
Pakistan,New Zealand,92,3,12.4,35,1,171
Pakistan,New Zealand,93,3,12.5,35,1,171
Pakistan,New Zealand,94,3,12.6,36,1,171
Pakistan,New Zealand,95,3,13.1,37,1,171
Pakistan,New Zealand,95,3,13.2,37,1,171
Pakistan,New Zealand,95,3,13.3,36,1,171
Pakistan,New Zealand,99,3,13.4,39,1,171
Pakistan,New Zealand,100,3,13.5,38,1,171
Pakistan,New Zealand,104,3,13.6,41,1,171
Pakistan,New Zealand,104,3,14.1,41,1,171
Pakistan,New Zealand,105,3,14.2,36,1,171
Pakistan,New Zealand,106,3,14.3,33,1,171
Pakistan,New Zealand,110,3,14.4,35,1,171
Pakistan,New Zealand,110,4,14.5,34,2,171
Pakistan,New Zealand,111,4,14.6,34,2,171
Pakistan,New Zealand,112,4,15.0,34,2,171
Pakistan,New Zealand,118,4,15.1,40,2,171
Pakistan,New Zealand,122,4,15.2,44,2,171
Pakistan,New Zealand,126,4,15.3,48,1,171
Pakistan,New Zealand,132,4,15.4,53,1,171
Pakistan,New Zealand,133,4,15.5,53,1,171
Pakistan,New Zealand,134,4,15.6,53,1,171
Pakistan,New Zealand,136,4,16.1,49,1,171
Pakistan,New Zealand,142,4,16.2,55,1,171
Pakistan,New Zealand,144,4,16.3,56,1,171
Pakistan,New Zealand,146,4,16.4,57,1,171
Pakistan,New Zealand,146,5,16.5,56,2,171
Pakistan,New Zealand,147,5,16.6,56,2,171
Pakistan,New Zealand,147,6,17.1,55,3,171
Pakistan,New Zealand,148,6,17.2,56,3,171
Pakistan,New Zealand,149,6,17.3,57,3,171
Pakistan,New Zealand,153,6,17.4,60,3,171
Pakistan,New Zealand,155,6,17.5,61,3,171
Pakistan,New Zealand,161,6,17.6,66,3,171
Pakistan,New Zealand,162,6,18.1,67,3,171
Pakistan,New Zealand,162,6,18.2,67,3,171
Pakistan,New Zealand,164,6,18.3,65,3,171
Pakistan,New Zealand,166,6,18.4,66,3,171
Pakistan,New Zealand,167,6,18.5,63,3,171
Pakistan,New Zealand,167,7,18.6,63,4,171
Pakistan,New Zealand,168,7,19.1,63,4,171
Pakistan,New Zealand,168,8,19.2,62,5,171
Pakistan,New Zealand,168,8,19.3,58,5,171
Pakistan,New Zealand,169,8,19.4,59,4,171
Pakistan,New Zealand,170,8,19.5,59,4,171
Pakistan,New Zealand,171,8,19.6,59,4,171
Pakistan,New Zealand,0,0,0.1,0,0,168
Pakistan,New Zealand,6,0,0.2,6,0,168
Pakistan,New Zealand,6,0,0.3,6,0,168
Pakistan,New Zealand,6,0,0.4,6,0,168
Pakistan,New Zealand,7,0,0.4,7,0,168
Pakistan,New Zealand,7,0,0.5,7,0,168
Pakistan,New Zealand,11,0,0.6,11,0,168
Pakistan,New Zealand,11,0,1.1,11,0,168
Pakistan,New Zealand,12,0,1.2,12,0,168
Pakistan,New Zealand,12,0,1.3,12,0,168
Pakistan,New Zealand,12,0,1.4,12,0,168
Pakistan,New Zealand,14,0,1.5,14,0,168
Pakistan,New Zealand,14,0,1.6,14,0,168
Pakistan,New Zealand,15,0,2.1,15,0,168
Pakistan,New Zealand,16,0,2.2,16,0,168
Pakistan,New Zealand,16,0,2.3,16,0,168
Pakistan,New Zealand,20,0,2.4,20,0,168
Pakistan,New Zealand,21,0,2.5,21,0,168
Pakistan,New Zealand,22,0,2.6,22,0,168
Pakistan,New Zealand,26,0,3.1,26,0,168
Pakistan,New Zealand,26,0,3.2,26,0,168
Pakistan,New Zealand,26,0,3.3,26,0,168
Pakistan,New Zealand,27,0,3.4,27,0,168
Pakistan,New Zealand,29,0,3.5,29,0,168
Pakistan,New Zealand,29,1,3.6,29,1,168
Pakistan,New Zealand,29,1,4.1,29,1,168
Pakistan,New Zealand,29,1,4.2,29,1,168
Pakistan,New Zealand,29,1,4.3,29,1,168
Pakistan,New Zealand,29,1,4.4,29,1,168
Pakistan,New Zealand,30,1,4.5,30,1,168
Pakistan,New Zealand,30,1,4.6,30,1,168
Pakistan,New Zealand,31,1,5.1,25,1,168
Pakistan,New Zealand,31,1,5.2,25,1,168
Pakistan,New Zealand,31,1,5.3,25,1,168
Pakistan,New Zealand,31,1,5.4,24,1,168
Pakistan,New Zealand,32,1,5.4,25,1,168
Pakistan,New Zealand,34,1,5.5,23,1,168
Pakistan,New Zealand,34,1,5.6,23,1,168
Pakistan,New Zealand,34,2,6.1,22,2,168
Pakistan,New Zealand,35,2,6.2,23,2,168
Pakistan,New Zealand,35,2,6.3,23,2,168
Pakistan,New Zealand,35,2,6.4,21,2,168
Pakistan,New Zealand,36,2,6.5,22,2,168
Pakistan,New Zealand,36,2,6.6,21,2,168
Pakistan,New Zealand,37,2,7.1,21,2,168
Pakistan,New Zealand,38,2,7.2,22,2,168
Pakistan,New Zealand,44,2,7.3,24,2,168
Pakistan,New Zealand,44,2,7.4,23,2,168
Pakistan,New Zealand,48,2,7.5,26,2,168
Pakistan,New Zealand,49,2,7.6,23,2,168
Pakistan,New Zealand,49,2,8.1,23,2,168
Pakistan,New Zealand,50,2,8.2,24,2,168
Pakistan,New Zealand,51,2,8.3,24,2,168
Pakistan,New Zealand,51,2,8.4,22,2,168
Pakistan,New Zealand,52,2,8.5,23,1,168
Pakistan,New Zealand,53,2,8.6,24,1,168
Pakistan,New Zealand,55,2,9.1,26,1,168
Pakistan,New Zealand,56,2,9.2,27,1,168
Pakistan,New Zealand,57,2,9.3,28,1,168
Pakistan,New Zealand,58,2,9.4,28,1,168
Pakistan,New Zealand,59,2,9.5,29,1,168
Pakistan,New Zealand,60,2,9.6,29,1,168
Pakistan,New Zealand,60,2,10.1,29,1,168
Pakistan,New Zealand,64,2,10.2,33,1,168
Pakistan,New Zealand,64,2,10.3,33,1,168
Pakistan,New Zealand,65,2,10.4,33,1,168
Pakistan,New Zealand,66,2,10.4,32,1,168
Pakistan,New Zealand,66,2,10.5,32,1,168
Pakistan,New Zealand,67,2,10.6,33,0,168
Pakistan,New Zealand,67,3,11.1,32,1,168
Pakistan,New Zealand,71,3,11.2,36,1,168
Pakistan,New Zealand,72,3,11.3,37,1,168
Pakistan,New Zealand,73,3,11.4,37,1,168
Pakistan,New Zealand,74,3,11.5,38,1,168
Pakistan,New Zealand,75,3,11.6,38,1,168
Pakistan,New Zealand,76,3,12.1,38,1,168
Pakistan,New Zealand,77,3,12.2,33,1,168
Pakistan,New Zealand,83,3,12.3,39,1,168
Pakistan,New Zealand,89,3,12.4,41,1,168
Pakistan,New Zealand,90,3,12.4,41,1,168
Pakistan,New Zealand,91,3,12.5,42,1,168
Pakistan,New Zealand,91,3,12.6,41,1,168
Pakistan,New Zealand,92,3,13.1,41,1,168
Pakistan,New Zealand,96,3,13.2,45,1,168
Pakistan,New Zealand,96,3,13.3,44,1,168
Pakistan,New Zealand,100,3,13.4,47,1,168
Pakistan,New Zealand,101,3,13.5,46,1,168
Pakistan,New Zealand,102,3,13.6,46,1,168
Pakistan,New Zealand,106,3,14.1,49,1,168
Pakistan,New Zealand,107,3,14.1,49,1,168
Pakistan,New Zealand,108,3,14.2,49,1,168
Pakistan,New Zealand,109,3,14.3,49,1,168
Pakistan,New Zealand,110,3,14.4,50,1,168
Pakistan,New Zealand,114,3,14.5,50,1,168
Pakistan,New Zealand,115,3,14.5,51,1,168
Pakistan,New Zealand,116,3,14.6,51,1,168
Pakistan,New Zealand,117,3,15.1,51,1,168
Pakistan,New Zealand,118,3,15.2,52,1,168
Pakistan,New Zealand,119,3,15.3,52,1,168
Pakistan,New Zealand,121,3,15.4,54,0,168
Pakistan,New Zealand,127,3,15.5,56,0,168
Pakistan,New Zealand,127,3,15.6,55,0,168
Pakistan,New Zealand,128,3,16.1,55,0,168
Pakistan,New Zealand,128,3,16.2,54,0,168
Pakistan,New Zealand,129,3,16.3,54,0,168
Pakistan,New Zealand,130,3,16.3,54,0,168
Pakistan,New Zealand,130,3,16.4,53,0,168
Pakistan,New Zealand,130,4,16.5,47,1,168
Pakistan,New Zealand,131,4,16.6,42,1,168
Pakistan,New Zealand,137,4,17.1,47,1,168
Pakistan,New Zealand,137,5,17.2,46,2,168
Pakistan,New Zealand,138,5,17.3,47,2,168
Pakistan,New Zealand,140,5,17.4,48,2,168
Pakistan,New Zealand,140,5,17.5,44,2,168
Pakistan,New Zealand,146,5,17.6,50,2,168
Pakistan,New Zealand,150,5,18.1,50,2,168
Pakistan,New Zealand,156,5,18.2,55,2,168
Pakistan,New Zealand,160,5,18.3,58,2,168
Pakistan,New Zealand,161,5,18.4,55,2,168
Pakistan,New Zealand,161,6,18.5,54,3,168
Pakistan,New Zealand,161,6,18.6,53,3,168
Pakistan,New Zealand,162,6,19.1,53,3,168
Pakistan,New Zealand,162,6,19.2,52,3,168
Pakistan,New Zealand,163,6,19.3,49,3,168
Pakistan,New Zealand,163,7,19.4,48,4,168
Pakistan,New Zealand,167,7,19.5,51,4,168
Pakistan,New Zealand,168,7,19.6,51,4,168
New Zealand,Pakistan,4,0,0.1,4,0,196
New Zealand,Pakistan,4,0,0.2,4,0,196
New Zealand,Pakistan,5,0,0.3,5,0,196
New Zealand,Pakistan,6,0,0.4,6,0,196
New Zealand,Pakistan,10,0,0.5,10,0,196
New Zealand,Pakistan,16,0,0.6,16,0,196
New Zealand,Pakistan,16,0,1.1,16,0,196
New Zealand,Pakistan,17,0,1.2,17,0,196
New Zealand,Pakistan,18,0,1.3,18,0,196
New Zealand,Pakistan,19,0,1.4,19,0,196
New Zealand,Pakistan,19,0,1.5,19,0,196
New Zealand,Pakistan,23,0,1.6,23,0,196
New Zealand,Pakistan,24,0,2.1,24,0,196
New Zealand,Pakistan,25,0,2.2,25,0,196
New Zealand,Pakistan,26,0,2.3,26,0,196
New Zealand,Pakistan,32,0,2.4,32,0,196
New Zealand,Pakistan,36,0,2.5,36,0,196
New Zealand,Pakistan,40,0,2.6,40,0,196
New Zealand,Pakistan,40,0,3.1,40,0,196
New Zealand,Pakistan,41,0,3.2,41,0,196
New Zealand,Pakistan,42,0,3.3,42,0,196
New Zealand,Pakistan,42,0,3.4,42,0,196
New Zealand,Pakistan,42,0,3.5,42,0,196
New Zealand,Pakistan,46,0,3.6,46,0,196
New Zealand,Pakistan,50,0,4.1,50,0,196
New Zealand,Pakistan,51,0,4.2,51,0,196
New Zealand,Pakistan,51,0,4.3,51,0,196
New Zealand,Pakistan,52,0,4.4,52,0,196
New Zealand,Pakistan,52,0,4.5,52,0,196
New Zealand,Pakistan,52,0,4.6,52,0,196
New Zealand,Pakistan,54,0,5.1,50,0,196
New Zealand,Pakistan,54,0,5.2,50,0,196
New Zealand,Pakistan,55,0,5.3,50,0,196
New Zealand,Pakistan,56,0,5.4,50,0,196
New Zealand,Pakistan,57,0,5.5,47,0,196
New Zealand,Pakistan,57,1,5.6,41,1,196
New Zealand,Pakistan,59,1,6.1,43,1,196
New Zealand,Pakistan,60,1,6.2,43,1,196
New Zealand,Pakistan,61,1,6.3,43,1,196
New Zealand,Pakistan,62,1,6.4,43,1,196
New Zealand,Pakistan,62,2,6.5,43,2,196
New Zealand,Pakistan,63,2,6.6,40,2,196
New Zealand,Pakistan,63,2,7.1,39,2,196
New Zealand,Pakistan,63,2,7.2,38,2,196
New Zealand,Pakistan,63,2,7.3,37,2,196
New Zealand,Pakistan,64,2,7.4,32,2,196
New Zealand,Pakistan,65,2,7.5,29,2,196
New Zealand,Pakistan,65,2,7.6,25,2,196
New Zealand,Pakistan,65,2,8.1,25,2,196
New Zealand,Pakistan,66,2,8.2,25,2,196
New Zealand,Pakistan,70,2,8.3,28,2,196
New Zealand,Pakistan,70,2,8.4,28,2,196
New Zealand,Pakistan,74,2,8.5,32,2,196
New Zealand,Pakistan,74,2,8.6,28,2,196
New Zealand,Pakistan,77,2,9.1,27,2,196
New Zealand,Pakistan,78,2,9.2,27,2,196
New Zealand,Pakistan,79,2,9.3,28,2,196
New Zealand,Pakistan,79,2,9.4,27,2,196
New Zealand,Pakistan,85,2,9.5,33,2,196
New Zealand,Pakistan,85,2,9.6,33,2,196
New Zealand,Pakistan,89,2,10.1,35,2,196
New Zealand,Pakistan,89,2,10.2,35,2,196
New Zealand,Pakistan,89,2,10.3,34,2,196
New Zealand,Pakistan,93,2,10.4,37,2,196
New Zealand,Pakistan,94,2,10.5,37,2,196
New Zealand,Pakistan,94,3,10.6,37,2,196
New Zealand,Pakistan,95,3,11.1,36,2,196
New Zealand,Pakistan,96,3,11.2,36,2,196
New Zealand,Pakistan,96,3,11.3,35,2,196
New Zealand,Pakistan,97,3,11.4,35,2,196
New Zealand,Pakistan,103,3,11.5,41,1,196
New Zealand,Pakistan,105,3,11.5,42,1,196
New Zealand,Pakistan,106,3,11.5,43,1,196
New Zealand,Pakistan,110,4,11.6,47,2,196
New Zealand,Pakistan,110,4,12.1,47,2,196
New Zealand,Pakistan,111,4,12.2,47,2,196
New Zealand,Pakistan,112,4,12.3,47,2,196
New Zealand,Pakistan,113,4,12.4,48,2,196
New Zealand,Pakistan,114,4,12.5,49,2,196
New Zealand,Pakistan,115,4,12.6,49,2,196
New Zealand,Pakistan,121,4,13.1,51,2,196
New Zealand,Pakistan,122,4,13.2,52,2,196
New Zealand,Pakistan,123,4,13.3,49,2,196
New Zealand,Pakistan,123,4,13.4,49,2,196
New Zealand,Pakistan,124,4,13.5,47,2,196
New Zealand,Pakistan,124,4,13.6,46,2,196
New Zealand,Pakistan,125,4,14.1,46,2,196
New Zealand,Pakistan,126,4,14.2,47,2,196
New Zealand,Pakistan,127,4,14.3,42,2,196
New Zealand,Pakistan,128,4,14.4,43,2,196
New Zealand,Pakistan,129,4,14.5,40,2,196
New Zealand,Pakistan,129,4,14.6,40,2,196
New Zealand,Pakistan,131,4,15.1,42,2,196
New Zealand,Pakistan,133,4,15.2,40,2,196
New Zealand,Pakistan,139,4,15.3,45,2,196
New Zealand,Pakistan,143,4,15.4,49,1,196
